size_bytes	size_human	path	suggested_hf_path
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0033_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0033_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0032_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0032_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0031_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0031_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0030_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0030_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0029_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0029_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0028_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0028_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0027_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0027_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0026_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0026_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0025_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0025_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0024_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0024_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0023_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0023_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0022_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0022_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0021_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0021_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0020_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0020_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0019_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0019_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0018_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0018_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0017_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0017_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0016_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0016_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0015_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0015_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0014_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0014_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0013_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0013_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0012_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0012_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0011_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0011_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0010_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0010_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0009_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0009_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0008_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0008_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0007_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0007_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0006_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0006_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0005_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0005_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0004_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0004_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0003_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0003_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0002_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0002_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0001_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0001_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0000_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method_caa128_l28/vectors/caa/caa_vec_0000_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0063_fid6339_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0063_fid6339_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0062_fid631_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0062_fid631_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0061_fid5343_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0061_fid5343_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0060_fid292_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0060_fid292_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0059_fid7654_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0059_fid7654_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0058_fid3952_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0058_fid3952_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0057_fid7198_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0057_fid7198_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0056_fid3682_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0056_fid3682_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0055_fid6419_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0055_fid6419_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0054_fid6097_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0054_fid6097_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0053_fid531_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0053_fid531_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0052_fid6662_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0052_fid6662_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0051_fid958_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0051_fid958_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0050_fid4226_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0050_fid4226_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0049_fid4650_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0049_fid4650_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0048_fid6199_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0048_fid6199_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0047_fid4429_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0047_fid4429_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0046_fid798_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0046_fid798_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0045_fid1502_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0045_fid1502_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0044_fid6011_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0044_fid6011_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0043_fid550_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0043_fid550_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0042_fid4472_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0042_fid4472_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0041_fid5733_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0041_fid5733_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0040_fid7244_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0040_fid7244_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0039_fid3245_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0039_fid3245_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0038_fid4392_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0038_fid4392_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0037_fid3094_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0037_fid3094_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0036_fid5393_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0036_fid5393_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0035_fid1705_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0035_fid1705_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0034_fid275_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0034_fid275_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0033_fid7193_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0033_fid7193_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0032_fid671_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0032_fid671_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0031_fid521_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0031_fid521_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0030_fid6825_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0030_fid6825_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0029_fid195_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0029_fid195_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0028_fid353_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0028_fid353_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0027_fid3906_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0027_fid3906_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0026_fid5979_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0026_fid5979_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0025_fid7446_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0025_fid7446_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0024_fid3444_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0024_fid3444_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0023_fid1873_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0023_fid1873_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0022_fid7501_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0022_fid7501_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0021_fid3693_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0021_fid3693_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0020_fid6238_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0020_fid6238_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0019_fid768_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0019_fid768_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0018_fid2857_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0018_fid2857_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0017_fid1533_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0017_fid1533_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0016_fid5112_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0016_fid5112_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0015_fid5893_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0015_fid5893_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0014_fid3125_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0014_fid3125_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0013_fid6903_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0013_fid6903_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0012_fid5926_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0012_fid5926_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0011_fid3471_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0011_fid3471_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0010_fid1009_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0010_fid1009_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0009_fid1075_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0009_fid1075_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0008_fid3269_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0008_fid3269_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0007_fid4891_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0007_fid4891_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0006_fid1993_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0006_fid1993_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0005_fid1818_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0005_fid1818_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0004_fid3768_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0004_fid3768_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0003_fid2047_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0003_fid2047_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0002_fid3401_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0002_fid3401_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0001_fid934_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0001_fid934_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0000_fid7590_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/sae/sae_feat_0000_fid7590_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0063_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0063_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0062_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0062_l28.npy
